"安南",涂逸權藥師藥局,安南區長溪路一段314號,06-2560583
"安南",慶春藥局,安南區城西街一段75號,06-2571719
"安南",建壽藥局,安南區海佃路二段572號,06-2555388
"安南",仁大藥局,安南區海佃路三段346號1樓,06-2561777
"安南",聖恩藥局,安南區海佃路一段252號1樓,06-2595462
"西港",俊傑藥局,西港區中山路257號,06-7950081
"西港",厚真藥局,西港區後營17號,06-7962628
"佳里",佳里藥局,佳里區中山路359號,06-7212180
"區域",藥局名稱,地址,電話
"佳里",賀康藥局,佳里區文化路207號,06-2819515
"佳里",立昌藥局,佳里區光復路244號,06-7225314
"佳里",建昌藥局佳里店,佳里區光復路371號,06-7221369
"佳里",黃藥師藥局,佳里區忠孝路293號1樓,06-7217033
"佳里",雅倫藥局,佳里區建南街165號,06-7229488
"佳里",新生中西藥局,佳里區新生路87號,06-7224563
"佳里",建和藥局,佳里區義民街88號,06-7223214
"官田",高陞藥局,官田區官田里307號,06-6901241
"東山",杏春堂中西藥局,東山區中興路97號,06-6802682
"東山",青山藥局,東山區中興路23號,06-6802740
"東山",東昌藥局,東山區新東路一段27號,06-6801921
"東區",高福藥局,東區德東街168號,06-2904668
"東區",建龍藥局,東區中華東路二段257號,06-2683998
"東區",菁安藥局,東區中華東路二段49號,06-3361683
"東區",佑丞藥局,東區中華東路二段129號,06-2902709
"東區",盈仁藥局,東區中華東路三段380巷55弄27號,06-2900372
"東區",良泰藥局,東區仁和路117號之1,06-2676256
"東區",群安健保藥局,東區自由路三段151號,06-2690652
"東區",美生藥局,東區自由路一段161號,06-2670035
"東區",裕笙藥局,東區東門路一段203號,06-2375323
"區域",藥局名稱,地址,電話
"東區",統一藥局,東區東門路一段291號,06-2376638
"東區",三祐堂藥局,東區東門路二段366號,06-2673654
"東區",榮泰藥局,東區林森路二段192巷49號,06-2369095
"東區",悅橙藥局,東區崇明路459號,06-2605168
"東區",令和藥局,東區崇善路269號1樓,06-2672578
"東區",台和群康藥局,東區崇善路547號1樓,06-2891360
"東區",華興藥局,東區崇善路562號,06-2683757
"東區",周藥師藥局,東區崇善路654號,06-2678421
"東區",大漢中西藥局,東區崇明路465號,06-2908939
"東區",懷仁藥局,東區崇德路342號,06-2694895
"東區",和德藥局,東區崇德路497號,06-2882789
"東區",宏佳藥局,東區崇德路681號1樓,06-2600219
"東區",英菩藥局,東區富農街二段108巷10號1樓,06-2606723
"東區",宏成藥局,東區裕農路116號,06-2359339
"東區",賴藥局,東區裕農路621巷26之2號,06-2363738
"南區",大愛藥局,南區大同路二段182號1樓,06-2137587
"南區",吉祥藥局,南區文南路117號,06-2632853
"南區",日大中西藥局,南區永興1街32號,06-2612817
"南區",樺昇藥局,南區明興路1367號,06-2625571
"南區",興泰藥局,南區金華路一段165號,06-2653638
"區域",藥局名稱,地址,電話
"南區",裕祥藥局,南區金華路一段228號,06-2635796
"南區",佑佑藥局,南區健康路二段349號2樓,06-2912603
"南區",大仁藥局,南區新孝路30號,06-2610673
"南區",重光藥局,南區鹽埕路272號,06-2618087
"後壁",慈慧藥局,後壁區菁豐村68之2號,06-6621976
"後壁",嘉民藥局,後壁區嘉民里146號,06-6882322
"後壁",瑞益藥局,後壁區嘉田里58之1號,06-6881486
"柳營",中山藥局,柳營區中山西路二段145號,06-6221696
"柳營",美安藥局,柳營區柳營路二段15號,06-6222906
"將軍",年豐藥局,將軍區忠嘉里忠興42-10號1樓,06-7946247
"將軍",建昌藥局漚汪店,將軍區忠興里1-6號,06-7941889
"麻豆",惠眾藥局,麻豆區三民路2號之1,06-5722636
"麻豆",信興藥局,麻豆區興中路115號、117號,06-5722002
"麻豆",杏林藥局,麻豆區興中路136號,06-5722692
"善化",健登藥局,善化區大成路212號,06-5831133
"善化",和泰藥局,善化區中山路370之1號,06-5817769
"善化",晶德昌藥局,善化區文光里中山路85號,06 -5856141
"善化",嘉展藥師藥局,善化區建國路45號,06-5839112
"新化",炳騰藥局,新化區那拔里290號,06-5911687
"新市",大華藥局,新市區大社里708號1樓,06-5997119
"區域",藥局名稱,地址,電話
"新市",欣和德藥局,新市區中正路200號,06-5895658
"新市",新和德健保藥局,新市區中正路319-1號,06-5997603
"新市",重仁藥局,新市區中興街48號,06-5998586
"新營",大安藥局,新營區中山路255、257號,06-6322366
"新營",欣欣藥局,新營區太北里146之28號,06-6530179
"新營",康泰藥師藥局,新營區民生路12號,06-6377807
"新營",橘子藥局,新營區民權路118-2號,06-6351881
"新營",人安藥局,新營區信義街70號,06-6376863
"新營",鴻達藥局,新營區復興路124號,06-6358837
"新營",宏泰大藥局,新營區東興8街27號,06-6327801
"楠西",至家藥局,楠西區中正路129號,06-5751371
"學甲",信忠藥局,學甲區中正路274號,06-7832363
"學甲",世酆藥局,學甲區成功路11-1號,06-7838779
"歸仁",道仁藥局,歸仁區中山路一段478號,06-2301967
"歸仁",生祥大藥局,歸仁區中山路二段46-1號,06-2396538
"歸仁",義德藥局歸仁店,歸仁區民權北路75號1樓,06-2300399
"歸仁",倍安藥局,歸仁區長榮路一段232號,06-2782913
"歸仁",新光藥局,歸仁區中山路一段320號,06-3305249
"歸仁",安麗兒藥局,歸仁區中山路二段71號,06-2399212
"關廟",信慧藥師藥局,關廟區武聖路12號,06-5951262
"區域",藥局名稱,地址,電話
"關廟",明義藥師藥局,關廟區武聖路26號,06-5959290
"關廟",健新藥局,關廟區中正路947號,06-5952093
"關廟",政平藥局,關廟區巡府路42號,06-5957967
"鹽水",民生藥局,鹽水區三福路51號,06-6521071
"鹽水",惠生藥局,鹽水區中正路31號,06-6522279
"鹽水",仁星藥局,鹽水區蔦松路82號,06-6529991
